NOME; COLUNAS; LINHAS; ALPHA; THETA; T LAB; T C2G
"data/cB45.ppm"; 228; 219; 5; 0; 0,02; 595,077026
"data/cB45.ppm"; 228; 219; 10; 0; 0,02; 636,737976
"data/cB45.ppm"; 228; 219; 15; 0; 0,02; 659,953979
"data/cB45.ppm"; 228; 219; 20; 0; 0,02; 668,244019
"data/cB45.ppm"; 228; 219; 30; 0; 0,01; 662,226990
"data/cB45.ppm"; 228; 219; 5; 45; 0,02; 594,966003
"data/cB45.ppm"; 228; 219; 10; 45; 0,02; 636,818970
"data/cB45.ppm"; 228; 219; 15; 45; 0,02; 659,893005
"data/cB45.ppm"; 228; 219; 20; 45; 0,02; 668,169006
"data/cB45.ppm"; 228; 219; 30; 45; 0,02; 662,312012
"data/cB45.ppm"; 228; 219; 5; 90; 0,01; 595,132996
"data/cB45.ppm"; 228; 219; 10; 90; 0,02; 637,072021
"data/cB45.ppm"; 228; 219; 15; 90; 0,03; 660,911987
"data/cB45.ppm"; 228; 219; 20; 90; 0,02; 668,296997
"data/cB45.ppm"; 228; 219; 30; 90; 0,02; 662,340027
"data/cB45.ppm"; 228; 219; 5; 135; 0,02; 594,994995
"data/cB45.ppm"; 228; 219; 10; 135; 0,02; 636,995972
"data/cB45.ppm"; 228; 219; 15; 135; 0,02; 659,911011
"data/cB45.ppm"; 228; 219; 20; 135; 0,02; 668,002991
"data/cB45.ppm"; 228; 219; 30; 135; 0,02; 663,228027
"data/cB45.ppm"; 228; 219; 5; 180; 0,02; 595,242981
"data/cB45.ppm"; 228; 219; 10; 180; 0,02; 637,416016
"data/cB45.ppm"; 228; 219; 15; 180; 0,02; 660,497009
"data/cB45.ppm"; 228; 219; 20; 180; 0,02; 668,333984
"data/cB45.ppm"; 228; 219; 30; 180; 0,02; 662,398987
"data/cB45.ppm"; 228; 219; 5; 225; 0,01; 594,497986
"data/cB45.ppm"; 228; 219; 10; 225; 0,02; 636,549011
"data/cB45.ppm"; 228; 219; 15; 225; 0,02; 659,390015
"data/cB45.ppm"; 228; 219; 20; 225; 0,02; 667,924988
"data/cB45.ppm"; 228; 219; 30; 225; 0,02; 662,086975
"data/cB45.ppm"; 228; 219; 5; 270; 0,01; 594,528992
"data/cB45.ppm"; 228; 219; 10; 270; 0,02; 637,101013
"data/cB45.ppm"; 228; 219; 15; 270; 0,02; 661,739014
"data/cB45.ppm"; 228; 219; 20; 270; 0,01; 667,956970
"data/cB45.ppm"; 228; 219; 30; 270; 0,01; 662,612000
"data/cB45.ppm"; 228; 219; 5; 315; 0,02; 594,726013
"data/cB45.ppm"; 228; 219; 10; 315; 0,02; 636,890015
"data/cB45.ppm"; 228; 219; 15; 315; 0,02; 659,622986
"data/cB45.ppm"; 228; 219; 20; 315; 0,02; 667,919006
"data/cB45.ppm"; 228; 219; 30; 315; 0,02; 662,140015
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,949000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,035000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,201000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,419000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,953000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,083000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,436000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,671000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,886000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,699000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,342000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 3,398000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,370000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,248000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,029000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,926000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,279000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,053000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,619000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 3,822000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,309000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,015000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,827000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,879000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,323000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,977000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,123000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 3,897000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,380000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,310000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,238000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,192000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,865000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,938000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,008000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,214000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,988000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,922000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,926000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 4,207000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,789000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,843000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,140000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,137000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,166000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,828000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,380000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,685000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,282000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,952000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,813000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 3,533000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,437000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,000000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,450000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,212000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,163000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,435000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,080000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,396000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,679000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,339000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,021000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,431000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,429000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,418000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,196000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,551000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,242000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,426000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,471000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,415000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,852000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 2,800000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,584000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,721000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,394000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,496000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,430000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,413000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,172000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,143000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,555000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,129000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,535000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,503000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,280000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 11,438000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 6,548000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,387000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,171000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,104000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,349000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,009000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,469000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,393000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,141000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,222000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 8,749000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 8,771000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,066000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,137000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 3,620000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,318000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,364000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,212000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,385000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,181000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,164000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,386000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,008000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,353000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,314000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,457000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,354000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 5,051000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,386000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,174000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,406000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,474000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,037000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,365000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,317000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,777000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,488000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,030000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,360000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,174000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,121000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,377000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,491000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,959000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,071000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,295000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,078000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,632000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,255000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,114000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,097000
"data/isolum050.ppm"; 50; 50; 15; 45; 0,01; 3,076000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,210000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,107000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 5,498000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 4,213000
"data/isolum050.ppm"; 50; 50; 15; 45; 0; 3,085000
